TIMESTAMPms	M10RAWIMUxacc	M10RAWIMUxmag	M10RAWIMUyacc	M10RAWIMUymag	M10RAWIMUzacc	M10RAWIMUzmag
271300	-640	-380	-1536	-423	3968	-619
271400	-256	-413	-640	-504	4288	-573
271500	0	-457	320	-640	4288	-430
271600	192	-471	1280	-688	4096	-349
271700	448	-488	2176	-736	3648	-170
271800	832	-487	3008	-725	2944	-88
271900	896	-482	3392	-700	2368	31
272000	1088	-471	3776	-658	1472	109
272100	1088	-437	3968	-546	384	239
272200	1088	-417	3968	-480	-384	286
272300	1024	-380	3648	-354	-1088	345
272400	896	-361	3392	-297	-1856	351
272500	640	-312	3072	-142	-2496	374
272600	640	-293	2432	-80	-3072	362
272700	448	-241	1856	85	-3456	326
272800	384	-220	1472	172	-3968	287
272900	-64	-166	128	307	-3904	170
273000	-320	-156	-640	374	-3712	103
273100	-576	-125	-1472	422	-3456	-43
273200	-768	-116	-2048	429	-3136	-123
273300	-960	-117	-2752	421	-2368	-300
273400	-1216	-123	-3264	389	-1408	-367
273500	-1216	-137	-3520	343	-832	-457
273600	-1280	-149	-3648	294	-384	-517
273700	-1216	-200	-3648	134	512	-631
273800	-1216	-218	-3520	70	1536	-655
273900	-1216	-263	-3200	-70	2432	-685
274000	-1088	-279	-2816	-123	2816	-687
274100	-896	-319	-2368	-246	3328	-689
274200	-640	-340	-1920	-304	3648	-666
274300	-512	-380	-1216	-423	3840	-621
274400	-384	-405	-576	-494	4032	-573
274500	-64	-446	128	-598	4288	-484
274600	64	-456	704	-644	4224	-424
274700	256	-485	1536	-706	4096	-289
274800	512	-487	2240	-722	3584	-203
274900	832	-488	3008	-714	2816	-20
275000	896	-475	3584	-677	1920	77
275100	1088	-441	3968	-567	768	228
275200	1088	-422	3904	-500	-192	276
275300	960	-387	3840	-390	-960	334
275400	896	-364	3456	-314	-1600	357
275500	768	-327	3072	-190	-2304	375
275600	704	-308	2752	-122	-2816	374
275700	384	-270	2176	-11	-3008	347
275800	384	-254	1728	46	-3392	333
275900	192	-220	1152	146	-3584	291
276000	64	-194	704	116	-3904	229
276100	-64	-172	128	304	-3968	170
276200	-192	-161	-448	345	-4032	119
276300	-448	-135	-1280	408	-3328	6
276400	-704	-125	-1792	427	-3392	-60
276500	-896	-114	-2432	424	-2816	-263
276600	-1088	-121	-3200	385	-1728	-373
276700	-1216	-160	-3584	250	-640	-551
276800	-1280	-193	-3648	162	576	-611
276900	-1088	-253	-3328	-45	1920	-686
277000	-1088	-280	-2880	-184	2752	-713
277100	-832	-347	-2112	-325	3648	-657
277200	-576	-364	-1344	-383	3968	-637
277300	-320	-415	-768	-528	4224	-552
277400	-64	-434	128	-590	4288	-494
277492	128	-449	704	-625	4352	-454
277600	192	-468	1280	-677	4096	-374
277700	384	-487	1984	-725	3840	-217
277800	640	-489	2752	-727	3072	-119
277900	896	-484	3392	-703	2112	12
278000	896	-484	3776	-721	1664	66
278100	1024	-457	3904	-612	1088	176
278192	1088	-448	3904	-568	576	220
278300	1024	-405	3840	-431	-320	315
278400	960	-377	3648	-349	-1344	348
278500	768	-312	3072	-146	-2176	375
278600	576	-288	2432	-76	-2944	368
278700	448	-230	1856	118	-3520	313
278800	64	-207	704	183	-3648	272
278900	0	-179	320	7	-3840	213
279000	-64	-175	-192	267	-3776	190
279100	-192	-161	-320	308	-3776	162
279200	-256	-154	-576	333	-3840	131
279300	-384	-147	-896	360	-3712	103
279400	-512	-139	-1152	381	-3584	59
279500	-640	-134	-1344	393	-3520	28
279600	-576	-134	-1472	397	-3520	25
279700	-640	-137	-1536	395	-3456	25
279800	-640	-133	-1472	396	-3520	28
279900	-640	-133	-1472	400	-3392	15
280000	-640	-123	-1664	413	-3392	3
280100	-704	-113	-1664	412	-3264	-5
280200	-704	-81	-1728	411	-3264	-3
280300	-960	-63	-1664	409	-3456	-7
280400	-960	-33	-1664	415	-3328	-8
280500	-1024	-23	-1664	413	-3328	-13
280600	-1024	-23	-1600	414	-3392	-10
280700	-1024	-17	-1664	425	-3392	-42
280800	-1216	-7	-2112	435	-2944	-119
280900	-1344	-8	-2304	436	-2816	-146
281000	-1408	-7	-2496	436	-2624	-248
281100	-1728	-14	-2944	421	-1728	-314
281200	-1088	-25	-3328	393	-1408	-378
281300	-1920	-30	-3264	380	-896	-406
281400	-1920	-53	-3264	332	-640	-490
281500	-1856	-74	-3392	288	64	-534
281600	-1984	-145	-3392	145	960	-642
281700	-1664	-189	-3136	60	2048	-668
281800	-1472	-285	-2496	-123	2816	-692
281900	-1216	-327	-1856	-211	3584	-680
282000	-832	-435	-1024	-395	3968	-605
282100	-192	-475	0	-487	4224	-538
282200	320	-534	768	-583	4288	-422
282300	576	-546	1344	-615	3968	-364
282400	832	-569	2048	-657	3648	-221
282500	1216	-574	2752	-663	3008	-134
282600	1536	-561	3200	-634	2304	42
282700	1664	-548	3520	-602	1216	100
282800	1728	-520	3648	-545	640	187
282900	1728	-503	3712	-506	128	215
283000	1728	-433	3520	-363	-640	325
283100	1472	-387	3136	-268	-1856	359
283200	1216	-286	2560	-73	-2624	373
283300	896	-241	1984	11	-3392	355
283400	384	-145	1024	201	-3712	264
283500	-128	-111	128	268	-3776	209
283600	-448	-50	-448	374	-3840	78
283700	-960	-25	-1408	416	-3392	-26
283800	-1408	-12	-2304	438	-2688	-187
283900	-1664	-14	-2688	436	-2176	-226
284000	-1664	-14	-2816	392	-1984	-291
284100	-1792	-29	-3008	405	-1472	-351
284200	-1920	-59	-3328	334	-640	-482
284300	-1984	-87	-3392	268	128	-550
284400	-1920	-172	-3264	81	1408	-658
284500	-1728	-218	-2944	-10	2624	-683
284600	-1472	-282	-2496	-127	2944	-691
284700	-1152	-333	-2048	-209	3520	-681
284792	-832	-407	-1408	-362	3840	-627
284900	-384	-446	-384	-438	4224	-580
285000	0	-510	192	-551	4288	-469
285100	320	-536	1088	-600	4096	-386
285200	896	-571	1920	-657	3648	-220
285300	1216	-576	2624	-662	3008	-129
285400	1472	-551	3328	-609	1984	86
285500	1792	-515	3776	-532	512	199
285600	1984	-432	3392	-367	-704	320
285700	1600	-409	3264	-302	-1536	349
285800	1344	-312	2880	-127	-2368	373
285900	896	-279	2176	-31	-2944	360
286000	640	-194	1600	110	-3584	329
286100	128	-150	832	199	-3840	285
286200	-128	-88	0	301	-3776	185
286300	-320	-72	-320	341	-3648	116
286400	-704	-33	-1024	400	-3648	30
286500	-1024	-17	-1664	429	-3328	-78
286600	-1472	-7	-2368	433	-2624	-242
286700	-1728	-13	-2944	412	-1728	-358
286800	-1984	-66	-3328	312	-576	-514
286900	-1984	-93	-3456	247	384	-593
287000	-1920	-154	-3328	127	1152	-653
287100	-1792	-194	-3072	35	2048	-693
287200	-1536	-280	-2560	-118	2816	-692
287300	-1408	-305	-2048	-213	3392	-704
287400	-1088	-381	-1600	-298	3776	-655
287492	-640	-407	-1024	-410	4096	-651
287592	-320	-475	-256	-480	4224	-545
287700	0	-502	320	-540	4160	-487
287800	448	-553	1344	-634	4096	-334
287900	832	-560	2048	-680	3776	-312
288000	1088	-575	2368	-666	3392	-142
288100	1344	-568	3008	-689	2688	-128
288200	1728	-545	3456	-602	1728	99
288300	1856	-522	3712	-589	704	106
288400	1728	-466	3648	-433	-128	284
288500	1856	-410	3520	-381	-1536	290
288600	1280	-304	2880	-122	-2368	372
288692	896	-246	2112	-52	-3072	330
288800	512	-161	1344	177	-3712	290
288900	-64	-103	256	201	-3840	155
289000	-384	-66	-576	358	-3712	116
289100	-832	-40	-1152	300	-3584	30
289200	-960	-23	-1536	430	-3328	-78
289300	-1280	-11	-2112	351	-3136	-146
289400	-1472	-13	-2496	431	-2560	-255
289500	-1728	-14	-2944	333	-1792	-344
289600	-1856	-51	-3264	338	-832	-472
289700	-2176	-61	-3392	212	-128	-542
289800	-1984	-118	-3328	195	512	-601
289900	-1856	-145	-3200	90	1152	-659
290000	-1728	-252	-2880	-68	2432	-687
290100	-1280	-307	-2176	-224	3264	-710
290200	-768	-429	-1216	-405	3968	-606
290300	-128	-474	0	-522	4224	-545
290400	320	-553	1088	-628	4032	-322
290500	960	-569	2240	-690	3456	-204
290600	1408	-558	3200	-624	2240	50
290700	1600	-533	3520	-604	1216	138
290800	1728	-480	3712	-460	128	264
290900	1664	-426	3584	-389	-1024	315
291000	1472	-376	3200	-249	-1664	363
291100	1280	-338	2816	-206	-2368	361
291200	1024	-276	2304	-53	-2816	372
291300	896	-251	1920	-35	-3328	366
291400	576	-192	1536	106	-3456	326
291500	256	-159	896	155	-3776	301
291600	0	-89	192	305	-3904	182
291700	-448	-50	-640	336	-3712	103
291800	-1088	-10	-1664	436	-3328	-138
291900	-1600	-10	-2688	427	-2304	-255
292000	-1856	-47	-3200	346	-1216	-471
292100	-1920	-90	-3392	275	64	-552
292200	-1856	-215	-3136	10	1472	-680
292300	-1408	-303	-2304	-143	3136	-684
292400	-768	-423	-1152	-390	4096	-621
292500	-256	-465	-256	-453	4288	-554
292600	64	-524	448	-567	4288	-446
292700	320	-546	1344	-600	4096	-365
292800	832	-574	1984	-654	3648	-236
292900	1088	-574	2432	-657	3264	-166
293000	1344	-574	3072	-644	2560	-12
293100	1600	-561	3392	-629	1856	38
293200	1664	-533	3520	-577	1216	147
293300	1728	-510	3712	-525	320	206
293400	1728	-446	3648	-397	-512	302
293500	1536	-411	3392	-320	-1344	341
293600	1344	-324	2944	-153	-2176	373
293700	1088	-283	2368	-67	-2880	374
293800	768	-219	1856	57	-3392	345
293900	512	-195	1344	109	-3712	318
294000	384	-143	832	201	-3840	268
294100	0	-112	192	265	-3776	219
294200	-192	-82	-192	315	-3776	157
294300	-256	-81	-384	327	-3840	156
294400	-320	-72	-512	334	-3712	139
294500	-384	-74	-576	342	-3712	140
294600	-448	-78	-576	338	-3776	137
294700	-512	-78	-320	338	-3968	149
294800	-448	-75	-576	337	-3840	144
294892	-384	-73	-512	341	-3776	142
295000	-448	-57	-512	337	-3776	134
295100	-512	-34	-576	337	-3776	134
295200	-640	6	-576	339	-3712	124
295300	-640	19	-576	338	-3712	126
295400	-768	60	-448	334	-3776	117
295500	-896	82	-448	335	-3840	123
295600	-704	79	-512	328	-3776	123
295692	-704	83	-320	331	-3840	125
295800	-768	98	-576	348	-3712	86
295900	-1024	111	-832	364	-3648	52
296000	-1408	141	-1216	390	-3392	-43
296100	-1792	151	-1536	400	-3008	-114
296200	-2048	158	-1856	400	-2688	-198
296300	-2176	153	-2112	400	-2240	-249
296400	-2688	130	-2432	367	-1600	-372
296500	-2816	106	-2624	347	-1152	-425
296600	-2944	42	-2688	262	-256	-548
296700	-2880	-18	-2688	207	640	-603
296800	-2688	-153	-2496	44	1792	-679
296900	-2240	-236	-2048	-47	2816	-691
297000	-1600	-411	-1344	-231	3712	-650
297100	-896	-466	-704	-302	4096	-614
297200	-256	-545	-192	-382	4288	-534
297300	128	-589	320	-427	4224	-471
297400	768	-648	960	-490	4032	-350
297500	1280	-666	1472	-507	3776	-268
297600	1856	-680	2176	-518	3136	-98
297700	2240	-677	2496	-511	2432	-32
297800	2496	-649	2688	-485	1856	58
297900	2688	-626	2944	-448	1216	135
298000	2752	-548	3008	-363	256	239
298100	2688	-509	2944	-317	-640	289
298200	2496	-381	2816	-176	-1408	353
298300	2048	-306	2240	-87	-2304	376
298400	1472	-157	1728	83	-3200	346
298500	768	-82	1024	160	-3584	309
298600	128	27	320	281	-3840	194
298700	-512	79	-256	332	-3712	124
298800	-1280	136	-1024	394	-3392	-52
298900	-1984	155	-1664	405	-2944	-163
299000	-2432	147	-2304	375	-2112	-312
299100	-2688	136	-2432	375	-1536	-359
299200	-2816	88	-2624	312	-832	-471
299300	-2944	56	-2624	282	-256	-525
299400	-2944	-27	-2688	183	576	-619
299500	-2880	-74	-2624	136	1600	-645
299600	-2624	-172	-2432	25	2112	-687
299700	-2368	-220	-2048	-32	2752	-693
299800	-1984	-319	-1792	-138	3328	-686
299900	-1472	-372	-1280	-194	3840	-671
300000	-960	-476	-704	-306	4096	-616
300100	-512	-506	-256	-340	4224	-584
300200	-64	-587	128	-429	4288	-484
300300	704	-626	704	-465	4160	-397
300400	1152	-678	1472	-517	3776	-234
300500	1856	-688	1984	-520	3200	-138
300600	2240	-669	2560	-498	2496	23
300700	2624	-637	2880	-455	1408	124
300800	2688	-479	3008	-278	-64	317
300892	2304	-406	2624	-200	-1280	352
301000	2112	-293	2432	-78	-2304	374
301100	1664	-229	1920	-1	-3008	371
301200	1216	-130	1408	97	-3456	337
301300	704	-74	896	172	-3712	306
301400	128	3	384	241	-3840	231
301500	-128	34	64	290	-3840	206
301600	-512	76	-320	325	-3840	122
301700	-896	108	-704	359	-3648	66
301800	-1472	146	-1280	396	-3328	-83
301900	-1984	157	-1728	407	-2816	-173
302000	-2432	143	-2240	381	-2112	-319
302100	-2688	132	-2496	366	-1408	-382
302216	-2880	66	-2688	288	-512	-514
302300	-2880	13	-2688	233	256	-581
302400	-2816	-108	-2624	97	1344	-666
302500	-2496	-171	-2304	-10	2304	-703
302600	-2112	-299	-1920	-115	3008	-686
302700	-1664	-367	-1344	-179	3648	-668
302800	-1024	-466	-832	-297	4032	-613
302900	-512	-497	-384	-325	4224	-589
303000	-256	-556	0	-391	4224	-526
303100	128	-592	320	-435	4224	-470
303200	512	-638	832	-480	4032	-372
303300	1024	-653	1280	-533	3904	-376
303400	1472	-679	1792	-519	3584	-198
303500	1856	-680	2176	-554	3136	-152
303600	2240	-670	2496	-512	2496	-24
303700	2368	-661	2688	-493	1920	33
303800	2624	-625	2880	-451	1280	134
303900	2816	-600	2944	-418	704	182
304000	2752	-534	2944	-346	256	267
304100	2688	-493	2944	-296	-640	305
304200	2432	-392	2688	-187	-1408	353
304300	2176	-325	2432	-158	-2112	344
304400	1856	-244	2048	-22	-2624	360
304500	1472	-196	1728	-16	-3200	336
304600	1024	-110	1408	130	-3520	315
304700	576	-66	832	179	-3776	295
304800	192	12	384	255	-3904	216
304900	-192	47	0	297	-3904	176
305000	-896	113	-576	367	-3712	39
305100	-1344	133	-1152	386	-3328	-11
305200	-1664	148	-1472	398	-3264	-114
305300	-1984	160	-1792	331	-2688	-187
305400	-2304	141	-2176	388	-2240	-301
305500	-2880	138	-2560	286	-1472	-385
305600	-2880	79	-2624	312	-640	-485
305700	-2880	57	-2688	278	-192	-530
305800	-3008	-26	-2752	196	640	-607
305900	-2816	-44	-2688	168	1152	-627
306000	-2752	-113	-2560	92	1664	-664
306100	-2496	-143	-2432	57	2048	-676
306200	-2432	-203	-2240	-17	2432	-691
306300	-2240	-247	-1920	-105	3008	-710
306400	-1600	-419	-1408	-255	3712	-645
306500	-832	-475	-576	-356	4160	-627
306600	-320	-557	-128	-401	4288	-518
306700	192	-604	448	-442	4160	-444
306800	1024	-670	1216	-517	3904	-258
306900	1664	-681	1920	-522	3328	-166
307000	2240	-658	2496	-491	2496	41
307100	2624	-622	2944	-448	1280	139
307200	2752	-504	3008	-315	0	283
307300	2560	-438	2816	-272	-1152	325
307400	2368	-326	2496	-108	-1984	370
307500	1792	-246	1984	-53	-2752	367
307600	1216	-141	1408	93	-3328	336
307700	768	-106	1024	136	-3648	316
307800	512	-37	768	207	-3776	263
307900	128	-7	384	241	-3840	236
308000	-192	39	64	293	-3584	179
308100	-512	65	-256	312	-3776	143
308200	-896	122	-704	372	-3712	25
308300	-1472	139	-1280	356	-3328	-45
308400	-1728	154	-1536	398	-2944	-163
308500	-2304	154	-2048	358	-2496	-241
308600	-2624	113	-2432	353	-1600	-407
308700	-2880	85	-2560	321	-704	-469
308800	-2944	25	-2816	247	0	-562
308900	-2880	-23	-2688	199	640	-609
309000	-2816	-148	-2496	55	1600	-678
309100	-2368	-224	-2112	-26	2688	-690
309200	-1856	-375	-1600	-210	3584	-665
309300	-1024	-457	-832	-298	4032	-611
309400	-128	-583	64	-425	4288	-485
309500	320	-616	512	-446	4224	-444
309600	960	-665	1152	-508	3968	-284
309700	1536	-678	1728	-519	3520	-215
309800	1984	-679	2240	-516	2944	-61
309900	2304	-666	2624	-502	2176	2
310000	2560	-624	2880	-453	1408	133
310100	2688	-593	3008	-416	640	178
310200	2752	-506	3008	-312	-128	294
310300	2624	-462	2816	-254	-960	315
310400	2496	-353	2752	-143	-1728	368
310500	1984	-282	2176	-54	-2624	372
310592	1344	-138	1664	95	-3264	340
310700	832	-97	1024	153	-3584	313
310800	128	43	320	288	-3776	183
310900	-704	96	-384	348	-3776	81
311000	-1536	151	-1280	401	-3264	-114
311100	-2048	153	-1920	400	-2688	-212
311200	-2496	136	-2368	374	-1792	-355
311300	-2752	126	-2560	353	-1280	-386
311392	-2816	94	-2624	321	-960	-468
311500	-2880	57	-2624	278	-256	-525
311600	-2944	-34	-2752	176	640	-620
311700	-2752	-88	-2560	112	1408	-657
311800	-2496	-198	-2304	-8	2176	-688
311900	-2176	-272	-1920	-82	3008	-692
311992	-1728	-386	-1600	-213	3584	-661
312100	-1152	-444	-832	-272	4032	-630
312200	-256	-562	-128	-396	4352	-518
312300	256	-588	320	-425	4288	-479
312400	704	-651	896	-496	4032	-332
312500	1408	-675	1600	-516	3712	-240
312600	1984	-675	2240	-513	3008	-54
312700	2432	-651	2688	-485	1984	61
312800	2688	-563	2944	-382	768	221
312900	2688	-507	2944	-318	-320	291
313000	2560	-376	2752	-166	-1408	362
313100	2112	-301	2368	-84	-2368	373
313200	1408	-131	1664	95	-3200	336
313300	704	-51	960	191	-3712	285
313400	64	22	128	277	-3840	198
313500	-256	42	-128	288	-3776	187
313600	-384	46	-192	300	-3840	170
313700	-448	52	-192	299	-3840	170
313800	-448	52	-192	299	-3776	165
313900	-384	55	-192	302	-3840	165
314000	-448	54	-192	296	-3840	168
314100	-448	55	-192	302	-3840	167
314200	-448	55	-256	299	-3776	169
314300	-384	57	-256	302	-3776	172
314400	-576	89	-192	292	-3840	164
314500	-448	94	-192	290	-3840	167
314600	-384	112	-128	283	-3776	168
314700	-512	122	-192	279	-3840	165
314800	-512	138	-128	274	-3840	162
314900	-512	137	-128	272	-3776	161
315000	-512	139	-128	276	-3776	152
315100	-512	147	-192	282	-3776	139
315200	-704	182	-320	305	-3776	86
315300	-1088	200	-640	317	-3648	55
315400	-1664	238	-896	343	-3392	-50
315500	-1984	245	-1152	352	-3136	-104
315592	-2304	246	-1280	351	-2880	-187
315692	-2560	244	-1600	347	-2432	-243
315800	-3008	206	-1856	314	-1664	-402
315900	-3264	164	-2176	279	-768	-479
316000	-3456	64	-2176	198	128	-594
316100	-3392	-2	-2112	141	1088	-640
316200	-3072	-154	-1984	20	2048	-690
316300	-2688	-225	-1600	-38	2880	-697
316400	-2112	-352	-1216	-137	3520	-676
316500	-1600	-401	-832	-175	3904	-658
316600	-1152	-497	-576	-246	4096	-602
316700	-512	-551	-128	-287	4224	-553
316800	128	-644	256	-358	4224	-441
316900	704	-662	704	-371	4032	-405
317000	1216	-712	1024	-404	3904	-260
317100	1920	-724	1472	-412	3520	-180
317200	2496	-713	1856	-401	2816	-12
317300	3008	-684	2176	-377	1920	80
317400	3200	-614	2368	-317	896	203
317500	3136	-581	2368	-290	128	238
317600	3264	-524	2368	-247	-256	287
317700	3008	-497	2304	-216	-640	311
317800	3008	-382	2304	-131	-1408	355
317900	2560	-319	1984	-78	-2112	361
318000	2176	-189	1728	21	-2752	369
318100	1664	-123	1280	73	-3328	344
318200	1088	-7	896	164	-3648	298
318300	448	53	384	209	-3840	246
318400	-256	165	-64	294	-3776	122
318500	-960	185	-448	310	-3648	78
318600	-1536	244	-832	350	-3456	-85
318700	-2368	249	-1408	352	-2880	-174
318800	-2752	238	-1664	339	-2240	-313
318900	-3008	206	-1920	316	-1536	-398
319000	-3456	123	-2240	243	-448	-542
319100	-3456	81	-2176	215	384	-578
319200	-3456	-51	-2048	104	1216	-663
319300	-3072	-94	-1920	77	2112	-680
319400	-2944	-156	-1728	24	2368	-688
319500	-2624	-214	-1600	-24	2880	-696
319592	-2240	-361	-1280	-135	3392	-672
319700	-1408	-445	-832	-210	3904	-637
319800	-512	-603	-128	-325	4224	-499
319900	448	-661	512	-375	4160	-409
319992	1344	-722	1152	-413	3840	-212
320100	2240	-726	1728	-418	3072	-92
320200	2944	-657	2176	-355	1984	135
320300	3264	-585	2368	-298	512	233
320400	3328	-466	2176	-198	-768	322
320500	2944	-403	2304	-148	-1408	351
320600	2432	-211	1856	7	-2432	372
320700	1728	-142	1344	63	-3200	359
320800	1024	-12	896	160	-3648	301
320900	512	36	576	197	-3840	267
321000	0	117	128	258	-3840	185
321100	-320	148	-64	281	-3840	149
321200	-576	182	-192	305	-3648	88
321300	-1152	210	-576	326	-3584	32
321400	-1856	251	-1088	352	-3328	-137
321500	-2368	252	-1472	351	-2688	-218
321600	-3072	200	-1856	306	-1728	-429
321700	-3392	147	-2176	263	-512	-512
321800	-3456	4	-2176	153	512	-637
321900	-3264	-72	-1984	91	1664	-671
322000	-2752	-262	-1664	-59	2688	-692
322100	-2112	-325	-1216	-108	3520	-681
322200	-1664	-422	-896	-188	3904	-647
322300	-1088	-481	-512	-230	4096	-613
322400	-320	-606	0	-336	4288	-493
322500	448	-665	384	-370	4224	-400
322600	1280	-718	1088	-417	3904	-247
322700	1984	-725	1472	-412	3392	-191
322800	2368	-728	1792	-421	2880	-122
322900	2560	-720	1920	-409	2688	-55
323000	2816	-685	2048	-383	2112	75
323100	3136	-644	2368	-343	1152	160
323200	3264	-521	2368	-245	0	291
323300	3072	-445	2304	-182	-1024	336
323400	2624	-251	2048	-27	-2048	376
323500	1856	-141	1472	58	-3072	357
323600	960	44	832	202	-3648	263
323700	0	113	128	255	-3840	197
323800	-384	183	-192	306	-3904	91
323900	-1216	217	-640	332	-3712	13
324000	-1920	246	-1088	352	-3264	-120
324100	-2304	255	-1344	353	-2816	-193
324200	-2816	215	-1664	325	-2112	-374
324300	-3328	209	-1984	313	-1152	-414
324400	-3456	157	-2112	274	-576	-494
324500	-3520	144	-2112	259	-192	-525
324600	-3392	101	-2240	231	64	-558
324700	-3392	36	-2112	180	512	-615
324792	-3200	-36	-1984	130	1600	-658
324896	-2624	-239	-1664	-40	2752	-700
325000	-1984	-441	-1152	-197	3648	-638
325100	-832	-530	-448	-264	4160	-580
325192	256	-622	320	-332	4224	-469
325300	1344	-701	1088	-449	3840	-304
325400	1984	-724	1536	-421	3328	-123
325500	2624	-722	1856	-414	2624	-52
325600	2944	-695	2176	-391	1984	55
325700	3136	-674	2304	-375	1472	105
325800	3136	-611	2432	-320	832	203
325892	3264	-566	2368	-283	64	254
325992	3136	-534	2240	-249	-576	281
326100	3072	-516	2368	-239	-640	283
326200	3136	-462	2432	-191	-832	326
326300	2944	-401	2176	-144	-1472	362
326392	2560	-327	1984	-123	-2176	308
326500	1984	-162	1600	48	-3008	364
326600	1152	41	896	202	-3584	265
326700	0	117	192	260	-3840	180
326800	-960	225	-384	336	-3712	-6
326900	-1856	248	-1088	350	-3200	-113
327000	-2624	217	-1600	322	-2368	-386
327100	-3264	176	-2112	288	-960	-468
327200	-3392	125	-2240	245	-64	-542
327292	-3392	92	-2176	238	192	-567
327400	-3456	12	-2112	153	896	-632
327500	-3264	-43	-2112	130	1472	-654
327600	-2944	-177	-1920	5	2176	-694
327700	-2432	-268	-1408	-72	3136	-693
327800	-1920	-387	-1024	-160	3648	-660
327900	-1344	-416	-832	-186	3968	-650
328000	-1088	-511	-512	-256	4096	-591
328100	-384	-579	-64	-313	4288	-528
328200	512	-687	448	-387	4160	-350
328300	1472	-716	1152	-399	3840	-288
328400	2240	-720	1728	-409	3072	-55
328500	2816	-701	2176	-391	2176	45
328592	3264	-642	2432	-342	1024	152
328700	3136	-459	2240	-192	-960	328
328800	2688	-276	2112	-48	-1856	374
328900	2176	-225	1664	-8	-2816	373
329000	1664	-120	1344	81	-3200	353
329100	1280	-83	1024	107	-3456	336
329200	960	-17	896	158	-3584	299
329300	576	27	640	192	-3776	256
329400	192	87	320	238	-3904	209
329500	-192	108	64	255	-3840	185
329600	-384	130	-64	267	-3840	164
329700	-448	134	-128	271	-3776	169
329800	-448	130	-64	267	-3840	168
329900	-384	134	-64	270	-3776	167
330000	-448	136	-128	269	-3840	166
330100	-384	147	-128	261	-3840	170
330200	-448	165	-128	251	-3840	167
330300	-448	185	-64	204	-3840	140
330400	-512	202	-64	227	-3840	163
330500	-576	217	-64	186	-3840	141
330600	-448	210	0	209	-3840	180
330700	-320	212	-64	204	-3840	183
330800	-320	213	0	204	-3840	181
330900	-448	240	0	216	-3840	153
331000	-832	272	-128	228	-3904	103
331100	-1152	292	-256	243	-3712	71
331200	-1728	339	-512	253	-3584	-45
331300	-2304	355	-704	235	-3136	-156
331400	-2752	356	-832	259	-2624	-211
331500	-3072	358	-960	233	-2432	-271
331600	-3264	322	-1216	239	-1920	-372
331700	-3712	273	-1216	220	-960	-465
331800	-3968	101	-1344	136	192	-625
331900	-3712	-15	-1280	81	1600	-674
332000	-3072	-267	-1024	-41	2752	-691
332100	-2048	-390	-640	-99	3712	-659
332200	-960	-558	-192	-179	4224	-567
332292	-64	-617	64	-253	4288	-537
332400	1088	-747	512	-269	4224	-212
332500	2048	-742	768	-306	3264	-195
332592	2816	-752	1216	-267	2944	-130
332700	3072	-737	1344	-258	2304	-22
332800	3456	-698	1536	-236	1792	82
332900	3584	-665	1600	-222	1088	135
333000	3712	-532	1536	-153	256	266
333100	3584	-477	1472	-123	-832	307
333200	3328	-379	1472	-80	-1344	343
333300	3136	-314	1408	-136	-1856	325
333400	2752	-156	1216	32	-2496	362
333500	1984	-49	896	-7	-3200	310
333600	1152	98	576	152	-3648	277
333692	384	162	256	182	-3840	225
333800	-384	256	0	229	-3840	119
333900	-1088	298	-256	248	-3712	43
334000	-1920	341	-640	265	-3328	-83
334100	-2496	350	-768	267	-2944	-138
334200	-2944	341	-960	262	-2560	-287
334300	-3520	318	-1152	247	-1728	-373
334396	-3776	281	-1280	227	-768	-452
334500	-3968	175	-1344	124	192	-602
334600	-3840	47	-1280	110	1088	-652
334700	-3456	-12	-1280	76	1984	-675
334800	-3392	-132	-1088	22	2368	-697
334900	-2880	-208	-960	-19	2944	-699
335000	-2176	-425	-640	-118	3712	-642
335100	-1024	-517	-256	-161	4160	-589
335200	0	-661	128	-230	4224	-442
335300	896	-701	448	-285	4096	-379
335400	1920	-751	896	-268	3584	-180
335492	2560	-748	1152	-266	2944	-77
335600	3200	-711	1408	-246	2176	61
335700	3520	-693	1536	-235	1472	90
335800	3648	-608	1664	-193	768	214
335900	3712	-563	1664	-167	64	245
336000	3584	-442	1536	-110	-768	328
336100	3328	-358	1408	-67	-1536	352
336200	2880	-226	1280	-3	-2304	374
336300	2368	-162	1088	-5	-2880	370
336400	1984	-68	896	75	-3136	353
336500	1600	-20	768	57	-3520	343
336600	960	113	512	159	-3584	271
336700	256	187	192	187	-3840	208
336800	-832	313	-128	250	-3776	29
336900	-1856	343	-512	258	-3392	-75
337000	-2624	355	-832	265	-2816	-253
337100	-3264	334	-1088	252	-1984	-328
337200	-3648	265	-1280	216	-1088	-478
337300	-3840	226	-1344	201	-256	-520
337400	-3840	133	-1344	180	320	-561
337500	-3776	62	-1344	134	1088	-645
337600	-3520	-20	-1088	82	2048	-674
337700	-2944	-198	-960	-10	2944	-699
337800	-2304	-290	-704	-52	3520	-689
337900	-1600	-431	-384	-118	3968	-639
338000	-704	-525	-64	-164	4288	-592
338100	192	-633	192	-216	4224	-479
338200	512	-657	320	-227	4224	-450
338300	1344	-723	704	-241	3904	-318
338392	1920	-741	832	-263	3648	-264
338500	2432	-754	1088	-255	3136	-149
338600	2880	-753	1280	-268	2624	-84
338700	3328	-705	1472	-242	1920	77
338800	3584	-679	1536	-222	960	135
338900	3712	-589	1536	-184	320	237
