TIMESTAMPms	M202RAWIMUxacc	M202RAWIMUxmag	M202RAWIMUyacc	M202RAWIMUymag	M202RAWIMUzacc	M202RAWIMUzmag
415888	1664	-339	-960	33	-3008	-83
415984	2112	-411	-1344	83	-2624	-91
416088	2368	-434	-1472	109	-2304	-121
416188	2688	-498	-1728	135	-1984	-123
416288	2944	-530	-1856	157	-1408	-141
416388	3072	-603	-1984	204	-832	-202
416488	3328	-668	-2112	240	-256	-275
416588	3520	-692	-2048	252	448	-315
416688	3328	-726	-1984	272	1088	-406
416788	3136	-737	-1856	277	1920	-455
416888	3008	-746	-1728	275	2432	-537
416984	2560	-742	-1536	290	2880	-608
417092	2112	-710	-1088	250	3520	-713
417192	1472	-687	-704	231	4032	-757
417292	960	-648	-320	199	4288	-815
417392	512	-627	-128	182	4352	-846
417484	192	-559	256	145	4352	-892
417584	-448	-522	704	120	4352	-910
417684	-960	-423	960	70	4160	-963
417784	-1856	-357	1472	14	3968	-948
417884	-2368	-242	1920	-61	3456	-928
418000	-2944	-147	2176	-108	2624	-881
418088	-3328	-88	2368	-154	1728	-828
418188	-3520	-22	2496	-191	896	-757
418288	-3456	4	2432	-203	320	-709
418388	-3392	39	2368	-222	-320	-620
418488	-3264	42	2240	-225	-1024	-578
418588	-3136	53	2048	-229	-1600	-492
418688	-2688	49	1856	-224	-2176	-446
418788	-2368	31	1664	-205	-2624	-352
418888	-1920	17	1216	-193	-3008	-317
418984	-1536	-11	1024	-174	-3136	-256
419084	-1152	-29	704	-246	-3392	-283
419184	-896	-58	512	-141	-3520	-207
419284	-704	-81	448	-127	-3584	-181
419384	-448	-80	320	-130	-3584	-180
419488	-512	-85	320	-126	-3520	-182
419588	-512	-83	256	-128	-3584	-180
419688	-448	-80	256	-127	-3584	-178
419788	-512	-81	256	-129	-3520	-179
419888	-512	-80	320	-125	-3584	-186
419984	-512	-76	320	-124	-3520	-187
420088	-576	-71	192	-114	-3584	-178
420188	-512	-77	256	-116	-3584	-179
420288	-448	-77	128	-100	-3648	-173
420388	-256	-80	192	-99	-3584	-181
420488	-384	-83	128	-97	-3584	-166
420588	-256	-85	128	-88	-3648	-168
420688	-256	-78	192	-85	-3520	-171
420788	-320	-75	128	-80	-3584	-163
420888	-256	-76	128	-87	-3520	-165
420984	-256	-78	128	-79	-3584	-162
421092	-128	-79	192	-55	-3584	-169
421192	-256	-80	128	-72	-3584	-162
421292	-192	-81	128	-66	-3648	-155
421392	-128	-87	192	-62	-3584	-159
421484	-64	-93	128	-96	-3584	-154
421584	0	-108	0	-55	-3712	-141
421684	128	-131	0	-46	-3648	-132
421784	512	-193	-192	-20	-3520	-113
421884	1280	-275	-320	11	-3264	-87
422008	2112	-380	-896	21	-2688	-110
422088	2624	-476	-1088	90	-2240	-112
422188	2944	-508	-1152	99	-1920	-121
422288	3264	-577	-1280	122	-1344	-154
422388	3328	-632	-1280	150	-960	-199
422488	3712	-706	-1408	173	64	-283
422588	3712	-725	-1408	179	576	-308
422688	3648	-764	-1408	188	1088	-388
422788	3520	-781	-1280	195	1920	-435
422888	3328	-788	-1216	192	2368	-519
422984	3008	-783	-1024	159	2816	-585
423084	2560	-768	-768	179	3392	-670
423192	1856	-713	-448	153	3904	-778
423284	1280	-675	-192	139	4224	-812
423384	640	-604	64	107	4352	-875
423488	-128	-563	384	89	4352	-902
423588	-896	-434	704	42	4224	-940
423688	-1600	-397	960	28	3968	-952
423788	-2112	-305	1152	-9	3776	-943
423888	-2560	-272	1344	-20	3456	-937
423984	-2944	-169	1472	-57	3072	-908
424088	-3456	-122	1728	-78	2304	-881
424188	-3712	-23	1792	-114	1536	-796
424288	-3776	27	1792	-129	832	-752
424388	-3904	83	1792	-142	-256	-626
424488	-3584	98	1600	-152	-1216	-554
424588	-3008	92	1280	-141	-2176	-405
424688	-2368	46	1024	-119	-2816	-293
424788	-1600	12	768	-109	-3200	-244
424888	-896	-73	448	-70	-3520	-168
424984	-128	-106	64	-55	-3520	-148
425084	384	-198	-128	-19	-3456	-101
425184	1088	-252	-384	-2	-3392	-81
425292	1856	-383	-768	53	-2944	-86
425392	2560	-448	-1024	79	-2432	-104
425488	3072	-584	-1216	130	-1664	-177
425588	3520	-630	-1408	147	-576	-194
425688	3776	-696	-1472	169	0	-265
425784	3776	-719	-1408	176	384	-297
425884	3648	-755	-1408	188	896	-374
426000	3584	-783	-1280	195	1728	-479
426088	3200	-788	-1088	194	2432	-544
426188	2752	-769	-960	179	3200	-656
426288	2176	-750	-640	171	3776	-702
426388	1472	-692	-320	148	4096	-804
426488	832	-647	-64	128	4288	-841
426588	64	-544	256	83	4352	-904
426688	-896	-490	640	73	4224	-954
426788	-1600	-373	896	20	4032	-949
426888	-2112	-323	1152	-2	3776	-950
426984	-2688	-217	1344	-41	3328	-925
427092	-3200	-169	1600	-61	2688	-907
427184	-3520	-66	1728	-103	1920	-835
427292	-3712	12	1792	-125	1344	-766
427384	-3840	32	1792	-134	704	-735
427484	-3840	62	1792	-139	-128	-685
427592	-3712	99	1664	-145	-832	-581
427684	-3264	104	1536	-144	-1600	-463
427784	-2944	89	1280	-144	-2240	-416
427892	-2240	54	1088	-123	-2752	-307
427984	-1728	24	832	-107	-3200	-259
428088	-960	-70	512	-75	-3584	-168
428188	-64	-123	0	-49	-3648	-132
428288	896	-267	-320	11	-3520	-93
428388	1792	-338	-704	40	-2816	-85
428488	2432	-454	-960	81	-2432	-97
428588	3008	-513	-1216	103	-1856	-123
428688	3328	-613	-1280	103	-1152	-208
428788	3584	-699	-1408	166	-320	-266
428888	3712	-726	-1344	178	384	-306
428984	3648	-762	-1408	110	1152	-460
429092	3520	-785	-1280	194	1920	-470
429192	3136	-785	-1088	186	2688	-585
429292	2496	-775	-768	185	3392	-651
429384	2048	-732	-576	164	3904	-747
429488	1408	-703	-320	115	4160	-771
429588	832	-627	0	121	4224	-854
429688	0	-574	512	91	4416	-892
429788	-960	-448	640	44	4288	-944
429888	-1664	-387	1024	24	4032	-944
429984	-2304	-288	1216	-12	3648	-943
430088	-2816	-242	1408	-29	3136	-930
430188	-3072	-185	1536	-132	2880	-939
430288	-3264	-119	1600	-77	2560	-881
430388	-3648	-67	1728	-98	1856	-839
430488	-3904	17	1792	-123	1024	-756
430588	-3840	50	1856	-134	128	-706
430688	-3776	89	1664	-148	-576	-590
430788	-3392	100	1600	-149	-1344	-530
430888	-3008	94	1408	-140	-1984	-414
430984	-2560	80	1088	-135	-2560	-364
431092	-1792	21	832	-111	-3136	-267
431192	-1216	-9	512	-95	-3456	-224
431284	-384	-112	256	-51	-3520	-138
431392	512	-231	-128	-8	-3456	-96
431484	1216	-281	-384	14	-3264	-86
431584	1792	-332	-704	38	-2944	-87
431684	2496	-452	-1024	81	-2304	-101
431788	3008	-541	-1152	111	-1920	-133
431884	3264	-587	-1344	132	-1408	-169
432000	3712	-678	-1408	132	-192	-292
432088	3776	-712	-1472	171	384	-283
432188	3712	-753	-1408	187	1024	-363
432288	3648	-765	-1280	193	1600	-403
432388	3456	-787	-1280	191	1920	-486
432488	3136	-787	-1024	198	2624	-542
432588	2624	-772	-896	186	3200	-646
432688	2176	-756	-576	174	3712	-692
432788	1472	-690	-320	144	4032	-793
432888	448	-586	0	102	4352	-887
432984	-192	-520	384	79	4416	-920
433092	-1216	-406	832	28	4096	-945
433184	-1856	-351	1024	11	3904	-949
433284	-2560	-204	1280	-43	3456	-924
433384	-3264	-136	1536	-72	2688	-894
433492	-3648	-43	1728	-106	1664	-819
433592	-3840	-5	1856	-114	1024	-786
433692	-3840	68	1792	-138	192	-669
433792	-3712	88	1728	-152	-768	-609
433892	-3456	103	1600	-149	-1600	-493
433984	-3008	100	1344	-194	-2176	-459
434084	-2432	71	1152	-133	-2624	-343
434192	-1984	20	832	-109	-3072	-260
434292	-1344	-2	576	-96	-3328	-229
434392	-640	-94	256	-57	-3520	-152
434488	64	-139	0	-43	-3584	-126
434584	704	-235	-192	-1	-3456	-93
434684	1280	-299	-512	22	-3328	-88
434788	2112	-432	-832	72	-2752	-95
434888	2752	-490	-1088	97	-2304	-109
435008	3264	-591	-1280	135	-1280	-176
435088	3520	-630	-1408	115	-704	-222
435188	3712	-691	-1472	163	-64	-252
435288	3712	-719	-1408	178	448	-294
435388	3712	-760	-1344	193	1152	-391
435488	3456	-782	-1216	191	1792	-440
435588	3072	-787	-1088	196	2624	-554
435688	2752	-765	-832	182	3264	-668
435788	2112	-741	-640	167	3712	-725
435888	1280	-664	-320	134	4160	-827
435984	576	-625	64	119	4352	-861
436088	-128	-531	320	86	4352	-910
436188	-1024	-474	640	32	4160	-928
436288	-1920	-288	1088	-12	3840	-941
436388	-3072	-180	1536	-50	3008	-917
436488	-3648	-49	1728	-181	1792	-855
436588	-3904	2	1856	-121	768	-779
436688	-3840	81	1856	-146	-256	-642
436788	-3648	96	1664	-147	-1088	-569
436888	-3136	100	1472	-149	-1920	-444
436984	-2624	88	1152	-143	-2496	-399
437092	-2048	48	896	-118	-3008	-299
437184	-1344	-39	640	-85	-3392	-191
437292	-448	-87	256	-62	-3584	-154
437384	256	-201	-64	-18	-3584	-106
437492	1088	-264	-384	5	-3392	-90
437584	1792	-380	-704	51	-2944	-85
437684	2496	-442	-960	74	-2496	-94
437792	3008	-528	-1216	108	-1920	-128
437892	3264	-564	-1344	118	-1344	-149
437988	3584	-635	-1408	147	-576	-199
438084	3584	-666	-1408	160	-256	-231
438184	3712	-729	-1344	151	320	-315
438284	3712	-751	-1344	187	1088	-362
438384	3520	-783	-1216	196	1920	-474
438488	3136	-785	-1088	193	2688	-556
438588	2880	-787	-960	186	3072	-583
438688	2688	-777	-832	186	3264	-625
438788	2432	-768	-768	182	3392	-661
438888	1920	-733	-576	161	3904	-736
438984	1536	-705	-320	167	4096	-800
439092	896	-654	0	132	4288	-840
439192	448	-622	128	114	4352	-863
439292	-192	-531	448	77	4352	-918
439392	-1024	-469	704	56	4224	-939
439484	-1920	-304	1152	-8	3968	-944
439584	-2688	-229	1408	-38	3264	-927
439688	-3328	-110	1664	-78	2496	-872
439788	-3648	-29	1792	-108	1792	-815
439884	-3776	-6	1856	-122	1216	-788
440000	-3840	27	1792	-119	576	-733
440088	-3904	60	1856	-137	64	-693
440188	-3840	90	1792	-147	-640	-614
440288	-3648	98	1664	-153	-1152	-568
440388	-3328	102	1536	-149	-1728	-476
440488	-2944	99	1280	-142	-2240	-436
440588	-2496	71	1152	-133	-2752	-341
440688	-1920	44	832	-121	-3136	-294
440788	-1152	-35	512	-82	-3456	-197
440888	-384	-72	128	-68	-3584	-166
440984	192	-151	0	-69	-3520	-118
441088	768	-246	-256	4	-3456	-90
441188	1408	-308	-576	-4	-3200	-113
441288	2176	-425	-832	67	-2688	-92
441388	2624	-463	-1024	86	-2304	-103
441488	3200	-591	-1280	135	-1472	-167
441588	3520	-638	-1344	148	-704	-201
441688	3648	-717	-1408	173	0	-294
441788	3712	-749	-1408	186	896	-348
441888	3648	-777	-1280	194	1728	-446
441984	3392	-784	-1216	197	2176	-486
442092	3008	-786	-1024	195	2816	-576
442192	2688	-781	-832	187	3328	-625
442292	1984	-737	-576	168	3776	-730
442392	1408	-671	-320	134	4096	-816
442484	704	-632	-64	120	4288	-855
442588	0	-542	256	84	4416	-914
442688	-704	-497	640	71	4288	-927
442784	-1344	-368	832	20	4160	-945
442888	-2176	-310	1152	-5	3776	-943
443000	-2752	-220	1408	-47	3264	-940
443088	-3072	-168	1600	-57	2880	-907
443188	-3520	-94	1664	-88	2176	-861
443288	-3712	-60	1792	-97	1536	-840
443388	-3840	13	1856	-123	960	-763
443488	-3840	42	1792	-167	320	-724
443588	-3776	80	1792	-144	-320	-630
443688	-3584	94	1728	-146	-960	-598
443788	-3392	105	1536	-148	-1408	-528
443888	-3200	97	1536	-146	-1728	-472
443984	-3008	98	1344	-143	-2112	-436
444092	-2688	87	1216	-138	-2560	-377
444192	-2368	72	1024	-135	-2816	-353
444292	-2048	49	960	-118	-3072	-297
444384	-1664	30	704	-111	-3200	-268
444484	-1280	-16	576	-90	-3392	-207
444584	-704	-55	320	-77	-3584	-179
444684	0	-153	0	-36	-3520	-120
444784	704	-199	-192	-14	-3456	-101
444884	1344	-305	-512	26	-3264	-84
445000	2048	-392	-768	58	-2816	-94
445088	2432	-449	-960	78	-2560	-97
445188	2944	-574	-1088	126	-1984	-151
445288	3392	-618	-1408	142	-896	-189
445388	3648	-685	-1408	162	-320	-251
445488	3840	-710	-1408	172	256	-281
445588	3776	-754	-1344	190	896	-365
445688	3584	-771	-1344	191	1536	-405
445788	3456	-785	-1216	192	2112	-494
445888	3136	-789	-1088	192	2688	-545
445984	2688	-767	-832	182	3200	-663
446088	2112	-749	-576	172	3840	-713
446188	1344	-688	-256	142	4160	-805
446288	640	-648	0	127	4288	-842
446388	-128	-541	256	85	4288	-907
446488	-896	-479	640	59	4352	-932
446588	-1728	-369	960	13	4032	-949
446688	-2304	-272	1216	-19	3712	-945
446788	-2688	-250	1408	-28	3328	-933
446888	-3008	-149	1600	-64	2944	-897
446984	-3456	-99	1792	-85	2368	-864
447092	-3712	-10	1792	-113	1408	-796
447184	-3776	28	1792	-127	704	-741
447292	-3840	73	1856	-144	-320	-643
447384	-3648	90	1664	-149	-832	-600
447484	-3456	104	1600	-152	-1408	-524
447592	-3200	101	1408	-151	-1792	-489
447692	-2880	94	1344	-138	-2304	-414
447784	-2560	83	1152	-136	-2624	-372
447884	-2048	53	896	-121	-3008	-302
448008	-1536	23	704	-107	-3200	-261
448088	-1344	4	640	-104	-3392	-238
448188	-960	-31	512	-92	-3456	-197
448288	-704	-45	384	-81	-3520	-189
448388	-448	-53	256	-74	-3584	-181
448488	-448	-54	128	-113	-3520	-170
448588	-448	-54	192	-74	-3584	-177
448688	-384	-59	192	-72	-3584	-176
448788	-384	-55	192	-68	-3584	-176
448888	-448	-55	192	-68	-3648	-173
448984	-320	-65	192	-64	-3584	-171
449084	-320	-63	192	-61	-3648	-167
449184	-192	-56	192	-86	-3584	-187
449292	-128	-64	128	-38	-3584	-160
449384	-256	-67	128	-30	-3584	-164
449492	-128	-68	128	-31	-3648	-161
449584	-192	-70	64	-25	-3648	-154
449692	-64	-75	128	-16	-3584	-153
449792	-64	-70	128	-7	-3648	-154
449892	0	-73	192	-1	-3648	-152
449988	-64	-70	128	2	-3520	-153
450088	0	-76	64	5	-3456	-154
450188	0	-81	64	4	-3648	-154
450288	128	-112	64	6	-3648	-131
450388	512	-147	128	12	-3520	-115
450488	1088	-256	-64	24	-3456	-87
450588	1984	-331	-192	29	-2944	-87
450688	2752	-449	-320	42	-2496	-93
450788	3136	-531	-384	52	-2048	-126
450888	3392	-591	-320	61	-1600	-151
450984	3840	-664	-448	38	-704	-245
451088	3904	-694	-512	66	-256	-220
451188	4032	-710	-448	69	64	-245
451288	3968	-714	-384	71	0	-247
451388	3968	-759	-512	71	320	-305
451488	4032	-777	-384	74	1024	-336
451588	3968	-796	-384	74	1344	-382
451688	3904	-803	-320	71	1536	-399
451788	3712	-823	-448	76	1984	-482
451888	3328	-821	-320	73	2816	-543
451984	2880	-799	-192	15	3328	-655
452084	2304	-787	-128	31	3648	-726
452184	1792	-752	-64	58	3968	-750
452284	1280	-692	0	50	4224	-812
452392	704	-666	192	45	4352	-840
452484	256	-596	256	42	4352	-886
452588	-320	-556	256	36	4352	-906
452688	-896	-470	384	25	4288	-933
452788	-1664	-425	448	24	4096	-937
452884	-2176	-306	512	9	3904	-943
453008	-2816	-209	640	-38	3392	-973
453088	-3264	-151	704	-5	2880	-914
453188	-3776	-77	768	-15	2112	-873
453288	-4032	32	832	-23	1344	-784
453388	-4032	91	896	-30	576	-709
453488	-4096	115	832	-31	-256	-655
453588	-3968	143	768	-32	-960	-541
453688	-3520	147	704	-28	-1600	-496
453788	-3072	123	640	-23	-2240	-396
453888	-2496	106	512	-23	-2752	-344
453984	-1920	53	384	-15	-3072	-255
454084	-1216	18	320	-51	-3392	-231
454184	-448	-77	256	4	-3584	-152
454284	320	-125	64	8	-3584	-125
454384	896	-222	-64	19	-3520	-93
454488	1536	-280	-128	27	-3328	-85
454588	2560	-424	-256	44	-2624	-91
454688	3136	-487	-320	51	-2048	-108
454788	3648	-598	-448	61	-1216	-153
454888	3840	-676	-448	64	-768	-218
454984	3968	-714	-448	69	-256	-246
455092	3968	-777	-384	72	512	-341
455192	3904	-796	-384	36	1280	-402
455292	3776	-815	-384	74	1920	-461
455392	3520	-819	-320	76	2368	-507
455484	3136	-800	-256	-12	3008	-688
455584	2368	-782	-128	68	3776	-697
455684	1728	-725	64	55	4032	-776
455784	1088	-701	64	53	4224	-816
455884	256	-597	192	42	4352	-888
456008	-768	-463	256	23	4352	-936
456088	-1472	-421	448	21	4160	-940
456188	-1856	-376	512	18	4096	-949
456288	-2176	-324	576	10	3840	-947
456388	-2816	-192	640	-7	3328	-923
456488	-3456	-126	768	-7	2688	-907
456588	-3840	-7	832	-19	1920	-832
456688	-4096	29	832	-55	1024	-791
456788	-4096	96	832	-30	320	-700
456888	-4032	113	832	-30	-256	-651
456984	-3840	145	768	-33	-1024	-549
457088	-3456	144	640	-29	-1792	-479
457188	-2816	105	576	-20	-2624	-349
457288	-1984	82	448	-17	-3136	-293
457388	-1152	-2	320	-5	-3392	-198
457488	-384	-92	128	2	-3584	-141
457588	256	-145	64	12	-3584	-120
457688	1088	-272	-64	21	-3456	-88
457788	1856	-367	-128	33	-3200	-86
457888	3200	-544	-320	55	-1920	-131
457984	3456	-577	-384	17	-1472	-142
458092	3712	-662	-448	61	-960	-202
458192	3968	-703	-448	64	-320	-241
458284	3968	-768	-384	74	448	-332
458392	3968	-787	-384	75	1216	-363
458488	3776	-810	-448	76	1792	-436
458584	3648	-825	-384	76	2176	-475
458684	3264	-819	-256	71	2752	-573
458788	2816	-808	-128	72	3328	-625
458888	2176	-763	-64	64	3840	-731
459008	896	-663	64	49	4416	-843
459088	320	-617	128	42	4416	-872
459188	-256	-521	320	35	4416	-915
459288	-1216	-451	384	25	4288	-937
459388	-2240	-249	576	1	3776	-937
459488	-3136	-187	704	-40	3072	-944
459588	-3520	-124	768	-9	2560	-899
459688	-3776	-69	832	-17	2112	-869
459788	-4096	41	832	-27	1344	-777
459888	-4096	75	832	-32	448	-728
459984	-4032	131	832	-31	-320	-617
460088	-3712	142	768	-31	-1280	-555
460188	-3264	140	576	-24	-1984	-451
460288	-2944	116	576	-22	-2496	-369
460388	-2368	89	448	-21	-3072	-308
460488	-1600	19	384	-14	-3392	-217
460588	-768	-26	192	-6	-3712	-188
460688	0	-103	64	5	-3584	-141
460788	448	-154	0	12	-3520	-111
460888	1344	-269	-64	25	-3200	-86
460984	1792	-311	-192	30	-3072	-83
461092	2368	-416	-256	40	-2880	-91
461192	3008	-483	-384	49	-2048	-105
461292	3392	-565	-384	60	-1664	-139
461384	3584	-608	-448	60	-1216	-160
461484	3904	-675	-448	66	-448	-206
461584	3968	-712	-448	65	0	-247
461684	3968	-763	-448	75	320	-313
461792	3968	-806	-384	73	1216	-418
461892	3712	-816	-320	75	1984	-467
461984	3328	-821	-320	77	2688	-569
462088	3008	-811	-192	70	3264	-618
462188	2368	-765	-128	61	3648	-722
462288	1600	-731	0	58	4032	-775
462388	640	-624	128	45	4224	-872
462488	-192	-577	256	41	4480	-893
462588	-704	-502	320	28	4352	-925
462688	-1536	-426	512	20	4096	-944
462788	-2368	-290	576	8	3712	-941
462888	-2944	-237	704	1	3200	-934
462984	-3456	-120	768	3	2688	-908
463084	-3776	-96	768	0	2112	-880
463184	-4032	8	832	-25	1536	-813
463284	-4096	71	832	-28	768	-735
463384	-4096	95	896	-31	0	-697
463484	-4032	137	768	-37	-640	-599
463592	-3712	143	768	-35	-1280	-548
463684	-3456	140	704	-30	-1792	-470
463792	-3008	135	640	-31	-2304	-429
463892	-2560	114	576	-30	-2624	-350
463988	-2176	88	448	-11	-3008	-332
464092	-1600	49	384	-14	-3328	-256
464184	-1088	23	256	-11	-3520	-224
464292	-640	-41	192	-5	-3648	-169
464392	0	-110	64	5	-3584	-138
464488	384	-154	64	10	-3584	-117
464584	896	-232	-64	12	-3456	-91
464688	1536	-306	-64	21	-3264	-90
464784	2368	-448	-256	45	-2752	-101
464884	3072	-497	-320	49	-2048	-109
465000	3392	-556	-384	54	-1664	-134
465088	3584	-586	-448	56	-1280	-146
465188	3712	-628	-448	61	-1152	-172
465288	3840	-657	-512	65	-576	-196
465388	3968	-725	-448	69	64	-263
465488	4032	-755	-448	69	512	-294
465588	3904	-800	-384	76	1280	-400
465688	3776	-819	-384	75	1984	-496
465788	3392	-823	-320	74	2688	-550
465888	2944	-800	-192	67	3072	-654
465984	2304	-777	-128	68	3712	-698
466084	1792	-733	0	61	4032	-774
466184	1152	-694	64	24	4224	-834
466284	384	-596	192	40	4352	-883
466392	-576	-532	320	29	4416	-915
466488	-1280	-414	448	-61	4160	-990
466588	-1984	-364	576	14	3968	-952
466684	-2560	-270	640	3	3712	-941
466788	-3008	-219	704	-5	3136	-930
466884	-3520	-103	768	-13	2624	-887
467000	-3968	4	832	-27	1728	-812
467088	-4032	42	832	-33	1152	-777
467188	-4160	100	896	-30	256	-682
467288	-4096	127	768	-34	-576	-628
467388	-3712	147	768	-32	-1280	-502
467488	-3392	139	512	-30	-1984	-459
467588	-2816	115	448	-24	-2496	-356
467688	-2240	104	448	-54	-3008	-347
467788	-1856	63	384	-18	-3200	-275
467888	-1536	51	320	-13	-3328	-252
467984	-1152	25	256	-10	-3392	-222
468088	-960	14	192	-52	-3520	-237
468188	-704	-3	192	-7	-3520	-202
468288	-704	-2	256	-9	-3520	-207
468388	-704	-9	256	-6	-3648	-196
468488	-704	-4	256	-6	-3584	-198
468588	-768	-7	192	-8	-3520	-196
468688	-640	-6	192	-4	-3456	-196
468788	-640	-6	256	-3	-3584	-195
468888	-704	-19	128	18	-3520	-185
468984	-448	-13	128	-42	-3520	-204
469088	-640	-15	64	38	-3584	-183
469188	-320	-16	192	45	-3584	-184
469288	-512	-22	128	47	-3584	-184
469388	-384	-22	128	47	-3584	-188
469488	-384	-41	128	55	-3584	-194
469588	-128	-55	64	46	-3648	-157
469688	384	-120	192	43	-3520	-129
469788	704	-202	128	36	-3584	-98
469888	1280	-248	128	28	-3264	-89
469984	1920	-379	0	-14	-3136	-105
470084	2752	-467	128	23	-2304	-109
470192	3264	-501	128	13	-1984	-114
470284	3328	-555	128	14	-1856	-131
470392	3648	-612	64	14	-1280	-166
470488	3904	-653	128	11	-768	-187
470588	4032	-746	192	0	-192	-275
470688	4032	-783	128	-7	704	-337
470788	3904	-820	192	-7	1728	-451
470888	3584	-825	128	-11	2368	-496
471000	3200	-822	192	-9	3008	-583
471088	2752	-815	192	-50	3264	-648
471188	2304	-771	192	-37	3776	-716
471288	1536	-708	192	-9	4096	-802
471388	832	-676	192	-4	4288	-839
471488	256	-594	256	-1	4352	-884
471588	-448	-542	256	-2	4352	-908
471688	-1280	-410	320	13	4224	-940
471788	-2048	-347	128	14	3904	-954
471888	-2624	-237	192	17	3584	-940
471984	-3200	-178	192	25	3072	-921
472088	-3648	-77	256	34	2368	-885
472188	-3968	-39	192	32	1792	-858
472288	-4160	58	192	34	1088	-774
472388	-4160	73	128	41	384	-748
472488	-4096	134	192	48	-192	-651
472588	-3968	158	128	46	-1088	-517
472688	-3392	153	128	56	-1920	-468
472788	-2688	106	192	52	-2624	-323
472888	-1856	71	128	51	-3136	-271
472984	-1088	5	128	42	-3392	-199
473092	-448	-46	128	43	-3584	-167
473192	192	-135	128	41	-3648	-122
473292	896	-186	192	34	-3456	-100
473392	1536	-320	128	29	-3264	-82
473484	2304	-377	128	26	-2880	-87
473584	3008	-488	64	22	-2240	-107
473684	3392	-524	128	19	-1920	-116
473784	3584	-604	128	16	-1536	-156
473884	3840	-643	128	9	-896	-179
474008	3968	-711	128	-36	-128	-235
474088	4032	-785	64	-5	320	-349
474188	3968	-808	192	-5	1344	-412
474288	3712	-827	256	-9	2176	-518
474388	3264	-824	192	-7	2752	-568
474488	2816	-806	192	-6	3328	-651
474588	2368	-788	192	-9	3712	-687
474688	1792	-740	192	-10	4032	-763
474788	1216	-710	192	-5	4224	-804
474888	320	-601	192	-1	4352	-887
474984	-384	-554	256	-27	4352	-903
475092	-1024	-450	192	6	4288	-937
475192	-1920	-301	192	19	3968	-951
475292	-2880	-216	256	20	3456	-935
475392	-3456	-118	192	23	2816	-899
