Rate,Torque
1.71117e-09,1.71149e-09
3.27242e-07,3.256e-07
3.61348e-09,3.61491e-09
1.29162e-06,1.28852e-06
3.56558e-09,3.567e-09
1.00922e-06,1.00596e-06
3.42817e-09,3.4295e-09
3.48729e-09,3.48868e-09
1.26861e-06,1.26562e-06
3.44536e-09,3.44674e-09
3.37773e-09,3.37907e-09
1.2672e-06,1.26433e-06
2.47374e-09,2.47447e-09
8.72844e-10,8.72935e-10
3.31405e-07,3.30665e-07
3.29643e-09,3.29774e-09
3.27188e-09,3.27318e-09
1.57847e-09,1.57877e-09
1.64699e-09,1.64732e-09
6.34394e-07,6.33001e-07
3.1913e-09,3.19258e-09
1.2363e-06,1.2336e-06
2.35849e-09,2.3592e-09
9.2101e-07,9.1902e-07
3.09234e-09,3.09357e-09
1.2148e-06,1.21219e-06
2.99896e-09,3.00013e-09
1.18455e-06,1.18202e-06
3.00003e-09,3.00123e-09
9.23662e-07,9.20945e-07
2.91111e-09,2.91225e-09
1.17156e-06,1.16912e-06
2.87551e-09,2.87664e-09
6.02848e-07,6.00096e-07
1.37572e-09,1.37598e-09
5.61426e-07,5.60275e-07
2.83635e-09,2.83748e-09
1.16314e-06,1.16077e-06
7.60429e-10,7.60511e-10
2.27255e-07,2.2656e-07
2.77981e-09,2.78092e-09
1.15448e-06,1.15216e-06
2.73292e-09,2.73401e-09
2.63502e-09,2.63604e-09
1.10198e-06,1.09978e-06
2.66956e-09,2.67062e-09
8.84458e-07,8.82064e-07
2.6417e-09,2.64276e-09
2.61146e-09,2.6125e-09
1.11804e-06,1.11587e-06
1.37359e-09,1.37388e-09
2.76467e-07,2.75145e-07
2.52017e-09,2.52116e-09
1.08702e-06,1.08493e-06
2.50881e-09,2.50981e-09
3.20213e-07,3.1774e-07
1.76485e-09,1.76535e-09
2.47091e-09,2.4719e-09
1.08828e-06,1.08624e-06
2.39023e-09,2.39117e-09
1.01609e-06,1.01409e-06
2.3306e-09,2.3315e-09
1.03625e-06,1.03433e-06
1.85287e-09,1.85345e-09
8.3744e-07,8.35922e-07
2.31343e-09,2.31435e-09
2.28587e-09,2.28677e-09
5.7073e-07,5.68568e-07
1.03356e-09,1.03375e-09
4.73003e-07,4.72158e-07
2.24767e-09,2.24857e-09
1.03253e-06,1.03069e-06
6.48868e-10,6.48944e-10
1.54941e-09,1.54984e-09
7.20276e-07,7.19014e-07
2.17876e-09,2.17963e-09
1.02149e-06,1.01972e-06
2.03502e-09,2.03579e-09
2.11786e-09,2.1187e-09
1.00067e-06,9.98953e-07
1.68309e-09,1.68362e-09
2.08829e-09,2.08912e-09
9.99527e-07,9.97837e-07
2.04741e-09,2.04823e-09
5.52448e-07,5.50523e-07
8.97836e-10,8.97995e-10
4.36865e-07,4.36142e-07
1.96579e-09,1.96656e-09
1.98376e-09,1.98455e-09
6.05475e-10,6.05549e-10
2.06382e-07,2.05834e-07
1.95188e-09,1.95265e-09
1.93199e-09,1.93276e-09
9.60094e-07,9.58546e-07
1.79142e-09,1.79209e-09
1.8772e-09,1.87794e-09
1.86145e-09,1.86219e-09
7.64556e-07,7.62943e-07
1.85566e-09,1.8564e-09
1.81923e-09,1.81995e-09
9.23768e-07,9.22315e-07
1.03889e-09,1.03913e-09
2.27791e-07,2.26791e-07
1.79295e-09,1.79367e-09
1.7729e-09,1.7736e-09
9.14437e-07,9.13027e-07
5.69926e-10,5.7e-10
1.17615e-09,1.17646e-09
1.73668e-09,1.73738e-09
9.11944e-07,9.10571e-07
1.70868e-09,1.70936e-09
8.3234e-07,8.30937e-07
1.68263e-09,1.6833e-09
1.65503e-09,1.65568e-09
7.37413e-07,7.36002e-07
1.49083e-09,1.49137e-09
1.63283e-09,1.63348e-09
1.59832e-09,1.59894e-09
9.19041e-10,9.19251e-10
6.65613e-10,6.65724e-10
1.59533e-09,1.59597e-09
8.71576e-07,8.70328e-07
1.56886e-09,1.56948e-09
5.05914e-10,5.05979e-10
1.02427e-09,1.02454e-09
5.68767e-07,5.6797e-07
1.53113e-09,1.53174e-09
1.51935e-09,1.51995e-09
1.3594e-09,1.35989e-09
1.49685e-09,1.49745e-09
8.4005e-07,8.38886e-07
1.25366e-09,1.25409e-09
1.46872e-09,1.46931e-09
1.4479e-09,1.44848e-09
1.4404e-09,1.44097e-09
8.63025e-10,8.63233e-10
5.63474e-10,5.63563e-10
1.41866e-09,1.41923e-09
8.22751e-07,8.2166e-07
1.38356e-09,1.38411e-09
2.90267e-07,2.88924e-07
8.88607e-10,8.88835e-10
5.23441e-07,5.22762e-07
1.36213e-09,1.36267e-09
7.92712e-07,7.91661e-07
1.19512e-09,1.19554e-09
7.08362e-07,7.07447e-07
1.2829e-09,1.2834e-09
6.61083e-07,6.60026e-07
1.30607e-09,1.30659e-09
7.91834e-07,7.90844e-07
1.27631e-09,1.27681e-09
7.76989e-10,7.77178e-10
1.83045e-07,1.82296e-07
1.26124e-09,1.26175e-09
1.25121e-09,1.25171e-09
1.2338e-09,1.23429e-09
4.4477e-10,4.44834e-10
7.75718e-10,7.75914e-10
4.84503e-07,4.83921e-07
1.20743e-09,1.20791e-09
1.19817e-09,1.19864e-09
1.0484e-09,1.04876e-09
1.18392e-09,1.1844e-09
1.17506e-09,1.17553e-09
1.00212e-09,1.00246e-09
1.16123e-09,1.16169e-09
1.14798e-09,1.14844e-09
1.13938e-09,1.13983e-09
7.07291e-10,7.07468e-10
4.20883e-10,4.20946e-10
1.12082e-09,1.12127e-09
1.09346e-09,1.09389e-09
1.09963e-09,1.10006e-09
2.65789e-07,2.64728e-07
6.78797e-10,6.78965e-10
1.08503e-09,1.08547e-09
1.07725e-09,1.07768e-09
1.06865e-09,1.06907e-09
9.06514e-10,9.06823e-10
1.05242e-09,1.05284e-09
1.04463e-09,1.04504e-09
6.32298e-07,6.31479e-07
1.03253e-09,1.03294e-09
7.03825e-07,7.03073e-07
1.01256e-09,1.01296e-09
6.61083e-10,6.61257e-10
3.42032e-10,3.42079e-10
9.98266e-10,9.98665e-10
9.87358e-10,9.87751e-10
9.80953e-10,9.81344e-10
3.90642e-10,3.90704e-10
5.72112e-10,5.72247e-10
9.66021e-10,9.66406e-10
6.77448e-07,6.76751e-07
9.44993e-10,9.45367e-10
5.60515e-07,5.59757e-07
9.36426e-10,9.36799e-10
9.2824e-10,9.2861e-10
8.40266e-10,8.40572e-10
5.9447e-07,5.93863e-07
9.07291e-10,9.07653e-10
6.49575e-07,6.48924e-07
5.91e-10,5.91155e-10
2.90519e-10,2.90557e-10
8.80202e-10,8.8055e-10
8.79386e-10,8.79737e-10
8.72218e-10,8.72566e-10
2.91753e-07,2.90933e-07
4.70535e-10,4.70637e-10
8.51081e-10,8.51418e-10
8.51659e-10,8.51998e-10
6.37839e-07,6.37242e-07
6.62202e-10,6.62411e-10
4.99933e-07,4.9947e-07
8.26235e-10,8.26564e-10
7.89413e-10,7.89716e-10
8.16046e-10,8.16372e-10
8.06263e-10,8.06584e-10
8.00501e-10,8.00821e-10
4.51527e-07,4.50858e-07
2.1378e-10,2.13803e-10
7.88193e-10,7.88507e-10
7.81348e-10,7.8166e-10
7.75296e-10,7.75605e-10
3.65559e-10,3.65629e-10
3.97041e-10,3.97123e-10
7.63298e-10,7.63603e-10
6.03828e-07,6.03306e-07
7.38567e-10,7.38856e-10
5.65321e-10,5.65492e-10
7.2856e-10,7.28845e-10
7.16194e-10,7.16472e-10
7.20739e-10,7.21023e-10
7.24474e-10,7.24764e-10
7.17485e-10,7.17772e-10
5.85234e-07,5.8475e-07
5.25068e-10,5.25223e-10
7.04542e-10,7.04824e-10
6.96331e-10,6.96609e-10
6.91109e-10,6.91385e-10
3.45388e-10,3.45457e-10
1.43179e-07,1.42862e-07
6.75427e-10,6.75695e-10
5.6624e-07,5.65791e-07
6.6894e-10,6.69206e-10
1.46814e-07,1.4616e-07
4.91753e-10,4.91899e-10
4.17534e-07,4.17209e-07
6.53421e-10,6.53682e-10
6.47868e-10,6.48126e-10
6.3663e-10,6.36881e-10
6.33667e-10,6.33918e-10
6.33145e-10,6.33398e-10
4.79098e-10,4.79244e-10
6.26338e-10,6.26588e-10
4.95963e-07,4.95516e-07
6.15002e-10,6.15247e-10
2.72294e-07,2.71733e-07
2.94446e-10,2.94503e-10
6.01058e-10,6.01296e-10
5.99792e-10,6.00031e-10
5.94995e-10,5.95233e-10
1.62481e-10,1.62499e-10
1.05774e-07,1.05642e-07
5.82383e-10,5.82614e-10
5.80959e-10,5.81191e-10
5.76669e-10,5.76899e-10
5.09892e-07,5.09513e-07
5.63092e-10,5.63315e-10
5.62578e-10,5.62802e-10
4.35507e-10,4.35642e-10
5.57309e-10,5.57532e-10
5.49713e-10,5.49932e-10
5.46282e-10,5.465e-10
2.88727e-10,2.88788e-10
1.26587e-07,1.26321e-07
5.35513e-10,5.35726e-10
5.02012e-07,5.01676e-07
5.28916e-10,5.29126e-10
1.492e-10,1.49217e-10
3.75139e-10,3.75246e-10
3.58257e-07,3.58025e-07
5.16917e-10,5.17123e-10
5.12906e-10,5.13111e-10
4.90235e-10,4.90423e-10
4.72178e-07,4.71876e-07
4.96561e-10,4.96758e-10
3.87945e-10,3.88066e-10
4.95536e-10,4.95735e-10
4.88606e-10,4.88801e-10
4.8184e-10,4.8203e-10
2.6143e-10,2.61487e-10
2.19852e-10,2.19892e-10
4.78314e-10,4.78504e-10
4.72504e-10,4.72692e-10
4.67201e-10,4.67386e-10
1.38071e-10,1.38088e-10
3.27937e-10,3.28029e-10
4.63588e-10,4.63773e-10
4.59527e-10,4.59711e-10
4.56022e-10,4.56203e-10
4.43328e-07,4.4304e-07
4.47052e-10,4.4723e-10
4.57932e-07,4.57667e-07
3.53999e-10,3.54112e-10
3.68745e-07,3.68538e-07
4.35557e-10,4.35731e-10
4.55834e-07,4.55581e-07
2.36842e-10,2.36894e-10
1.11809e-07,1.11592e-07
4.25456e-10,4.25626e-10
4.46198e-07,4.45949e-07
4.11601e-10,4.11763e-10
1.26188e-10,1.26203e-10
2.88537e-10,2.88618e-10
4.02954e-10,4.03111e-10
4.06505e-10,4.06666e-10
4.36047e-07,4.35813e-07
3.79817e-10,3.7996e-10
3.98071e-10,3.98229e-10
3.9405e-10,3.94206e-10
3.14723e-10,3.14824e-10
3.91876e-10,3.92033e-10
3.87364e-10,3.87519e-10
3.84314e-10,3.84468e-10
2.13896e-10,2.13944e-10
1.66583e-10,1.66612e-10
3.78509e-10,3.7866e-10
3.73818e-10,3.73966e-10
3.69432e-10,3.69579e-10
1.15851e-10,1.15866e-10
9.03227e-08,9.02316e-08
3.6584e-10,3.65985e-10
4.1733e-07,4.17131e-07
3.60493e-10,3.60637e-10
3.34371e-10,3.34496e-10
3.55064e-10,3.55205e-10
3.48772e-10,3.4891e-10
2.8514e-10,2.85233e-10
3.48405e-10,3.48544e-10
3.38652e-10,3.38785e-10
3.4181e-10,3.41946e-10
1.88093e-10,1.88134e-10
9.58927e-08,9.5721e-08
3.30647e-10,3.30776e-10
3.31388e-10,3.31519e-10
3.30294e-10,3.30425e-10
1.079e-10,1.07914e-10
2.20074e-10,2.20133e-10
2.65604e-07,2.6549e-07
3.20862e-10,3.20989e-10
3.89624e-07,3.89459e-07
2.92492e-10,2.92599e-10
3.58022e-07,3.57872e-07
3.12243e-10,3.12367e-10
3.19295e-07,3.19088e-07
3.0989e-10,3.10014e-10
3.85043e-07,3.84886e-07
3.03899e-10,3.04021e-10
2.23479e-07,2.23227e-07
1.24093e-10,1.24114e-10
2.99301e-10,2.99421e-10
2.96858e-10,2.96976e-10
2.90932e-10,2.91047e-10
9.77635e-11,9.77766e-11
1.92491e-10,1.92542e-10
2.89879e-10,2.89994e-10
2.87335e-10,2.8745e-10
2.85149e-10,2.85262e-10
3.34606e-07,3.34442e-07
2.80835e-10,2.80947e-10
3.65669e-07,3.65534e-07
2.30981e-10,2.31058e-10
2.75492e-10,2.75602e-10
2.72291e-10,2.724e-10
2.69971e-10,2.70078e-10
1.58732e-10,1.5877e-10
1.07045e-10,1.07062e-10
2.65607e-10,2.65712e-10
3.5555e-07,3.55427e-07
2.59494e-10,2.59596e-10
1.21746e-07,1.21503e-07
1.67694e-10,1.67738e-10
2.57533e-10,2.57635e-10
2.55695e-10,2.55797e-10
2.52687e-10,2.52788e-10
2.25099e-10,2.25179e-10
2.49659e-10,2.49759e-10
2.47759e-10,2.47858e-10
2.09897e-10,2.09968e-10
2.44981e-10,2.45079e-10
2.42217e-10,2.42314e-10
2.40255e-10,2.40351e-10
2.09314e-07,2.09126e-07
9.06421e-11,9.06559e-11
2.3656e-10,2.36655e-10
2.34512e-10,2.34606e-10
3.02761e-07,3.02636e-07
8.3657e-11,8.3669e-11
7.55866e-08,7.55219e-08
2.26736e-10,2.26826e-10
3.24934e-07,3.24836e-07
2.25491e-10,2.25581e-10
1.96572e-10,1.96641e-10
2.21138e-10,2.21225e-10
3.22951e-07,3.22858e-07
1.90435e-10,1.90501e-10
2.81788e-07,2.8171e-07
2.13925e-10,2.1401e-10
2.13612e-10,2.13697e-10
1.33259e-10,1.33292e-10
7.42243e-08,7.4102e-08
2.10414e-10,2.10498e-10
3.16588e-07,3.16504e-07
2.07078e-10,2.0716e-10
1.18695e-07,1.18506e-07
1.26988e-10,1.27019e-10
1.93502e-07,1.93452e-07
2.02081e-10,2.02162e-10
2.00609e-10,2.00689e-10
1.68993e-10,1.6905e-10
2.61534e-07,2.6147e-07
1.96117e-10,1.96195e-10
2.76426e-07,2.76329e-07
1.93785e-10,1.93862e-10
1.88379e-10,1.88453e-10
1.90073e-10,1.90149e-10
1.96827e-07,1.96688e-07
6.35472e-11,6.35558e-11
1.01246e-07,1.01223e-07
1.8391e-10,1.83983e-10
2.9466e-07,2.94594e-07
7.71863e-11,7.71993e-11
7.19439e-08,7.18833e-08
1.81161e-10,1.81233e-10
1.78352e-10,1.78423e-10
1.7786e-10,1.77931e-10
2.3915e-07,2.39051e-07
1.75779e-10,1.75849e-10
1.7384e-10,1.73909e-10
1.60768e-10,1.60828e-10
2.67348e-07,2.67295e-07
1.6903e-10,1.69097e-10
2.82557e-07,2.82501e-07
1.14679e-10,1.1471e-10
6.11205e-08,6.10135e-08
1.66417e-10,1.66483e-10
2.81684e-07,2.8163e-07
1.63655e-10,1.6372e-10
1.21754e-07,1.21612e-07
9.1447e-11,9.14676e-11
1.56288e-07,1.56259e-07
1.58865e-10,1.58928e-10
2.74159e-07,2.74109e-07
1.27792e-10,1.27833e-10
1.56311e-10,1.56374e-10
1.52868e-10,1.52928e-10
2.49785e-07,2.49725e-07
1.53224e-10,1.53285e-10
1.50847e-10,1.50907e-10
1.50275e-10,1.50335e-10
1.01957e-10,1.01985e-10
4.52456e-11,4.52511e-11
8.11228e-08,8.111e-08
1.46735e-10,1.46794e-10
1.45591e-10,1.45649e-10
6.54468e-11,6.54586e-11
6.49792e-08,6.49279e-08
1.42766e-10,1.42823e-10
2.58753e-07,2.58713e-07
1.41009e-10,1.41065e-10
1.11283e-10,1.11318e-10
1.39006e-10,1.39061e-10
2.57177e-07,2.57141e-07
1.30902e-10,1.30952e-10
2.44787e-07,2.44754e-07
1.33125e-10,1.33178e-10
1.33171e-10,1.33224e-10
9.39309e-11,9.39574e-11
5.18612e-08,5.17733e-08
1.3158e-10,1.31632e-10
2.50384e-07,2.50352e-07
1.27287e-10,1.27336e-10
1.1257e-07,1.12463e-07
6.90896e-11,6.91045e-11
1.26559e-10,1.26609e-10
1.22907e-10,1.22954e-10
1.24051e-10,1.241e-10
9.79694e-11,9.80002e-11
1.91598e-07,1.91577e-07
1.21625e-10,1.21673e-10
1.16655e-10,1.167e-10
1.21204e-10,1.21253e-10
1.19022e-10,1.19069e-10
1.18695e-10,1.18742e-10
1.69103e-07,1.69033e-07
3.30465e-11,3.30502e-11
1.17084e-10,1.1713e-10
1.16013e-10,1.16059e-10
1.14933e-10,1.14979e-10
5.3892e-11,5.39022e-11
6.01679e-11,6.01805e-11
1.13418e-10,1.13463e-10
1.11262e-10,1.11306e-10
1.10711e-10,1.10755e-10
8.58739e-11,8.59005e-11
1.09963e-10,1.10006e-10
1.09103e-10,1.09147e-10
1.05728e-10,1.05769e-10
2.22144e-07,2.22127e-07
1.04818e-10,1.04859e-10
1.04835e-10,1.04876e-10
7.53223e-11,7.53439e-11
4.36357e-08,4.3565e-08
1.03964e-10,1.04005e-10
2.22367e-07,2.22352e-07
1.00083e-10,1.00122e-10
4.86494e-11,4.86587e-11
5.20777e-11,5.20884e-11
1.00895e-10,1.00935e-10
9.95745e-11,9.9614e-11
9.91726e-11,9.92121e-11
7.49927e-11,7.50155e-11
9.78439e-11,9.78829e-11
9.71027e-11,9.71414e-11
9.54251e-11,9.54629e-11
9.58868e-11,9.59251e-11
2.14024e-07,2.14013e-07
9.25961e-11,9.26325e-11
6.88608e-11,6.8881e-11
2.37889e-11,2.37913e-11
5.39026e-08,5.39004e-08
9.18286e-11,9.18653e-11
2.08904e-07,2.08896e-07
4.48561e-11,4.48649e-11
4.53535e-11,4.53627e-11
8.97257e-11,8.97615e-11
2.06716e-07,2.06709e-07
8.7507e-11,8.75416e-11
6.57312e-11,6.57508e-11
8.71527e-11,8.71875e-11
8.43695e-11,8.44024e-11
8.41363e-11,8.41693e-11
8.45342e-11,8.45678e-11
8.42817e-11,8.43153e-11
8.33074e-11,8.33405e-11
6.14094e-11,6.14275e-11
8.27882e-11,8.28214e-11
8.18104e-11,8.1843e-11
1.97094e-07,1.97091e-07
4.11751e-11,4.11835e-11
3.91734e-11,3.9181e-11
7.99782e-11,8.00101e-11
7.92914e-11,7.93231e-11
7.75507e-11,7.75812e-11
2.03646e-11,2.03667e-11
5.72526e-11,5.72694e-11
7.7435e-11,7.74659e-11
7.67914e-11,7.6822e-11
1.90953e-07,1.90952e-07
7.39644e-11,7.39932e-11
1.85436e-07,1.85436e-07
7.44107e-11,7.44403e-11
5.65192e-11,5.65364e-11
7.36301e-11,7.36596e-11
1.87403e-07,1.87404e-07
7.10135e-11,7.10413e-11
9.61757e-08,9.6125e-08
3.37462e-11,3.37525e-11
8.62765e-08,8.62769e-08
6.96678e-11,6.96952e-11
6.94968e-11,6.95243e-11
1.94748e-11,1.9477e-11
4.98363e-11,4.98506e-11
6.89155e-11,6.8943e-11
6.70555e-11,6.70817e-11
6.78029e-11,6.783e-11
1.73358e-07,1.73357e-07
6.6731e-11,6.67576e-11
6.62074e-11,6.62338e-11
5.1215e-11,5.1231e-11
6.54753e-11,6.55015e-11
6.47524e-11,6.47782e-11
6.42281e-11,6.42537e-11
3.46694e-11,3.46769e-11
2.89611e-11,2.89664e-11
6.32572e-11,6.32824e-11
6.27132e-11,6.27382e-11
6.22428e-11,6.22676e-11
1.77663e-11,1.77683e-11
4.33644e-11,4.33765e-11
6.12876e-11,6.1312e-11
6.07788e-11,6.0803e-11
6.02862e-11,6.03103e-11
5.69096e-11,5.69312e-11
5.83609e-11,5.83837e-11
5.89056e-11,5.89291e-11
4.62686e-11,4.62832e-11
5.82612e-11,5.82845e-11
5.75563e-11,5.75792e-11
5.71254e-11,5.71482e-11
3.18133e-11,3.18205e-11
2.47825e-11,2.47869e-11
5.52043e-11,5.52259e-11
5.5787e-11,5.58092e-11
5.53626e-11,5.53847e-11
1.7145e-11,1.71471e-11
3.74693e-11,3.74795e-11
5.40775e-11,5.4099e-11
5.40354e-11,5.4057e-11
5.36311e-11,5.36524e-11
1.48423e-07,1.48425e-07
5.27458e-11,5.27668e-11
1.58094e-07,1.58104e-07
4.26565e-11,4.26705e-11
5.17991e-11,5.18199e-11
5.10746e-11,5.10949e-11
5.07889e-11,5.08091e-11
2.9871e-11,2.9878e-11
2.04618e-11,2.04651e-11
5.00606e-11,5.00806e-11
4.96292e-11,4.9649e-11
4.92458e-11,4.92654e-11
5.01448e-08,5.01021e-08
3.19276e-11,3.1936e-11
9.94483e-08,9.94561e-08
4.73791e-11,4.73977e-11
1.48036e-07,1.48048e-07
4.23643e-11,4.23795e-11
1.33201e-07,1.33212e-07
4.66069e-11,4.66255e-11
3.96648e-11,3.96784e-11
4.60967e-11,4.61151e-11
4.52182e-11,4.52361e-11
4.52124e-11,4.52304e-11
9.00234e-08,9.00003e-08
1.72266e-11,1.72293e-11
5.6171e-08,5.61762e-08
4.4145e-11,4.41626e-11
4.37973e-11,4.38147e-11
1.59403e-11,1.59426e-11
3.33232e-08,3.33157e-08
4.27696e-11,4.27865e-11
4.27571e-11,4.27742e-11
4.24383e-11,4.24552e-11
1.24557e-07,1.24559e-07
4.17976e-11,4.18143e-11
1.4074e-07,1.40755e-07
3.59475e-11,3.596e-11
1.2224e-07,1.22253e-07
4.02015e-11,4.02174e-11
3.95243e-11,3.95398e-11
2.50862e-11,2.50924e-11
1.47411e-11,1.47433e-11
3.9471e-11,3.94867e-11
3.91804e-11,3.9196e-11
3.8782e-11,3.87974e-11
5.20866e-08,5.20558e-08
2.3736e-11,2.37418e-11
3.80316e-11,3.80466e-11
3.7786e-11,3.7801e-11
1.33202e-07,1.33217e-07
3.22985e-11,3.23096e-11
3.66596e-11,3.6674e-11
3.66214e-11,3.66359e-11
1.1683e-07,1.16835e-07
3.64775e-11,3.64921e-11
1.30873e-07,1.30889e-07
3.54891e-11,3.55031e-11
2.28394e-11,2.28452e-11
1.26017e-11,1.26035e-11
3.52384e-11,3.52525e-11
3.49361e-11,3.495e-11
1.28638e-07,1.28654e-07
1.36154e-11,1.36176e-11
3.0508e-08,3.05017e-08
3.40008e-11,3.40143e-11
1.25703e-07,1.25719e-07
3.35423e-11,3.35557e-11
1.07337e-07,1.0734e-07
2.99901e-11,3.00009e-11
1.13408e-07,1.13424e-07
2.89909e-11,2.90012e-11
3.24559e-11,3.24689e-11
3.18673e-11,3.188e-11
3.17292e-11,3.17418e-11
2.07959e-11,2.08014e-11
1.07575e-11,1.0759e-11
3.1191e-11,3.12033e-11
3.08756e-11,3.08878e-11
3.08497e-11,3.0862e-11
5.00605e-08,5.00379e-08
1.79003e-11,1.79045e-11
7.05031e-08,7.05133e-08
2.98052e-11,2.98169e-11
2.98645e-11,2.98764e-11
2.47269e-11,2.47351e-11
2.9464e-11,2.94757e-11
2.923e-11,2.92416e-11
2.66503e-11,2.66601e-11
2.88893e-11,2.89009e-11
2.83663e-11,2.83776e-11
2.81225e-11,2.81337e-11
1.88786e-11,1.88836e-11
9.1929e-12,9.1941e-12
2.7903e-11,2.79142e-11
2.7671e-11,2.7682e-11
2.74381e-11,2.74491e-11
1.11127e-11,1.11145e-11
1.56248e-11,1.56283e-11
2.70443e-11,2.70551e-11
1.12316e-07,1.12333e-07
2.63587e-11,2.63691e-11
9.1203e-08,9.12065e-08
2.62053e-11,2.62158e-11
2.58544e-11,2.58646e-11
2.38009e-11,2.38096e-11
2.57026e-11,2.57129e-11
2.54161e-11,2.54263e-11
2.51073e-11,2.51172e-11
1.67472e-11,1.67516e-11
7.87313e-12,7.87412e-12
2.47539e-11,2.47638e-11
1.07941e-07,1.07959e-07
2.44253e-11,2.4435e-11
1.06775e-11,1.06793e-11
1.34611e-11,1.34641e-11
2.405e-11,2.40596e-11
2.36783e-11,2.36877e-11
2.34861e-11,2.34954e-11
1.8897e-11,1.89031e-11
8.47453e-08,8.47603e-08
2.3151e-11,2.31603e-11
2.17696e-11,2.17779e-11
2.28764e-11,2.28856e-11
2.26148e-11,2.26239e-11
2.20602e-11,2.20689e-11
7.07796e-08,7.07773e-08
6.62815e-12,6.62894e-12
2.19079e-11,2.19166e-11
2.17493e-11,2.17579e-11
2.17307e-11,2.17393e-11
9.80271e-12,9.80448e-12
1.15508e-11,1.15533e-11
2.14077e-11,2.14162e-11
2.1227e-11,2.12355e-11
2.09497e-11,2.0958e-11
7.7758e-08,7.77614e-08
2.07705e-11,2.07788e-11
2.05952e-11,2.06034e-11
1.97827e-11,1.97904e-11
9.52418e-08,9.52602e-08
2.01217e-11,2.01297e-11
1.99218e-11,1.99297e-11
1.43155e-11,1.43196e-11
5.43134e-12,5.43194e-12
1.9655e-11,1.96628e-11
9.62517e-08,9.62704e-08
1.93356e-11,1.93433e-11
9.39312e-12,9.39495e-12
9.7435e-12,9.74548e-12
1.90482e-11,1.90558e-11
1.88868e-11,1.88943e-11
1.86661e-11,1.86736e-11
1.40762e-11,1.40805e-11
1.81694e-11,1.81765e-11
1.83411e-11,1.83484e-11
1.79351e-11,1.79422e-11
1.75887e-11,1.75955e-11
1.77535e-11,1.77605e-11
1.77631e-11,1.77702e-11
7.06665e-08,7.06705e-08
1.759e-11,1.7597e-11
1.72532e-11,1.726e-11
1.72451e-11,1.7252e-11
9.103e-12,9.10493e-12
7.98162e-12,7.98311e-12
1.6989e-11,1.69957e-11
1.67774e-11,1.67841e-11
8.83467e-08,8.83651e-08
4.38265e-12,4.38311e-12
1.18423e-11,1.18456e-11
1.64696e-11,1.64761e-11
1.63096e-11,1.63161e-11
1.61989e-11,1.62054e-11
1.54735e-11,1.54795e-11
1.59734e-11,1.59798e-11
1.57824e-11,1.57887e-11
1.23486e-11,1.23525e-11
1.56525e-11,1.56587e-11
1.54787e-11,1.54849e-11
1.53514e-11,1.53575e-11
8.12786e-12,8.12959e-12
6.8287e-12,6.82992e-12
1.51257e-11,1.51317e-11
1.49034e-11,1.49093e-11
1.44562e-11,1.44618e-11
4.34187e-12,4.34238e-12
1.02771e-11,1.02799e-11
1.46343e-11,1.46401e-11
1.45192e-11,1.4525e-11
8.25074e-08,8.25258e-08
1.35268e-11,1.35319e-11
1.41977e-11,1.42034e-11
1.40909e-11,1.40965e-11
6.57836e-08,6.57907e-08
1.39359e-11,1.39415e-11
1.37585e-11,1.3764e-11
1.36693e-11,1.36747e-11
7.9108e-12,7.91264e-12
5.62808e-12,5.62901e-12
1.34598e-11,1.34652e-11
1.33594e-11,1.33647e-11
7.92445e-08,7.92627e-08
4.39969e-12,4.40028e-12
1.73562e-08,1.73564e-08
1.29974e-11,1.30026e-11
1.29263e-11,1.29315e-11
1.28329e-11,1.2838e-11
1.15043e-11,1.15085e-11
1.26447e-11,1.26498e-11
1.13642e-11,1.13683e-11
1.05785e-11,1.05821e-11
6.5056e-08,6.50714e-08
1.21702e-11,1.2175e-11
1.21683e-11,1.21732e-11
7.42529e-12,7.42711e-12
4.63389e-12,4.6346e-12
1.19947e-11,1.19995e-11
1.17853e-11,1.179e-11
1.1793e-11,1.17977e-11
2.73767e-08,2.7369e-08
7.38519e-12,7.38705e-12
1.16141e-11,1.16187e-11
1.14334e-11,1.14379e-11
1.14257e-11,1.14302e-11
9.94344e-12,9.94691e-12
1.12613e-11,1.12658e-11
1.11629e-11,1.11674e-11
9.70551e-12,9.7089e-12
1.10545e-11,1.10589e-11
1.0845e-11,1.08493e-11
1.08412e-11,1.08455e-11
4.51291e-08,4.51296e-08
3.93278e-12,3.93336e-12
2.60311e-08,2.60376e-08
1.05927e-11,1.05969e-11
7.04522e-08,7.04697e-08
4.0257e-12,4.02632e-12
1.65617e-08,1.65617e-08
1.00413e-11,1.00452e-11
1.02025e-11,1.02065e-11
1.00301e-11,1.0034e-11
8.71219e-12,8.71518e-12
1.00363e-11,1.00403e-11
6.80727e-08,6.80897e-08
8.79183e-12,8.79495e-12
6.06599e-08,6.06753e-08
9.70133e-12,9.70518e-12
9.57769e-12,9.58148e-12
6.14521e-12,6.14678e-12
1.53942e-08,1.53903e-08
9.50917e-12,9.51296e-12
9.43038e-12,9.43414e-12
9.36067e-12,9.3644e-12
2.60469e-08,2.60416e-08
5.62285e-12,5.62421e-12
9.18644e-12,9.19009e-12
9.07132e-12,9.07491e-12
9.0649e-12,9.06851e-12
7.69366e-12,7.69628e-12
5.54546e-08,5.5469e-08
8.86065e-12,8.86418e-12
5.77346e-08,5.77464e-08
